date,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
2021-08-15,47068.5,47068.5,47372.27,47372.27,45500.0,45500.0,46973.82,46973.82,42110.711334,42110.711334
2021-08-14,47799.99,47799.99,48144.0,48144.0,45971.03,45971.03,47068.51,47068.51,46114.359022,46114.359022
2021-08-13,44400.06,44400.06,47886.0,47886.0,44217.39,44217.39,47800.0,47800.0,48239.370431,48239.370431
2021-08-12,45510.67,45510.67,46218.12,46218.12,43770.0,43770.0,44399.0,44399.0,55266.108781,55266.108781
2021-08-11,45585.0,45585.0,46743.47,46743.47,45341.14,45341.14,45511.0,45511.0,52734.901977,52734.901977
2021-08-10,46248.87,46248.87,46700.0,46700.0,44589.46,44589.46,45584.99,45584.99,53814.643421,53814.643421
2021-08-09,43794.36,43794.36,46454.15,46454.15,42779.0,42779.0,46253.4,46253.4,74587.884845,74587.884845
2021-08-08,44572.54,44572.54,45310.0,45310.0,43261.0,43261.0,43794.37,43794.37,69329.092698,69329.092698
2021-08-07,42836.87,42836.87,44700.0,44700.0,42446.41,42446.41,44572.54,44572.54,73396.740808,73396.740808
2021-08-06,40862.46,40862.46,43392.43,43392.43,39853.86,39853.86,42836.87,42836.87,75753.941347,75753.941347
2021-08-05,39723.17,39723.17,41350.0,41350.0,37332.7,37332.7,40862.46,40862.46,84343.755621,84343.755621
2021-08-04,38207.04,38207.04,39969.66,39969.66,37508.56,37508.56,39723.18,39723.18,52329.35243,52329.35243
2021-08-03,39146.86,39146.86,39780.0,39780.0,37642.03,37642.03,38207.05,38207.05,57117.435853,57117.435853
2021-08-02,39850.27,39850.27,40480.01,40480.01,38690.0,38690.0,39147.82,39147.82,50837.351954,50837.351954
2021-08-01,41461.84,41461.84,42599.0,42599.0,39422.01,39422.01,39845.44,39845.44,53953.186326,53953.186326
2021-07-31,42206.36,42206.36,42448.0,42448.0,41000.15,41000.15,41461.83,41461.83,44849.791012,44849.791012
2021-07-30,40018.49,40018.49,42316.71,42316.71,38313.23,38313.23,42206.37,42206.37,73602.784805,73602.784805
2021-07-29,40019.57,40019.57,40640.0,40640.0,39200.0,39200.0,40016.48,40016.48,53998.439283,53998.439283
2021-07-28,39456.61,39456.61,40900.0,40900.0,38772.0,38772.0,40019.56,40019.56,101344.528441,101344.528441
2021-07-27,37241.33,37241.33,39542.61,39542.61,36383.0,36383.0,39457.87,39457.87,88397.267015,88397.267015
2021-07-26,35381.02,35381.02,40550.0,40550.0,35205.78,35205.78,37237.6,37237.6,152452.512724,152452.512724
2021-07-25,34261.51,34261.51,35398.0,35398.0,33851.12,33851.12,35381.02,35381.02,47852.928313,47852.928313
2021-07-24,33634.1,33634.1,34500.0,34500.0,33401.14,33401.14,34258.14,34258.14,47977.550138,47977.550138
2021-07-23,32287.58,32287.58,33650.0,33650.0,31924.32,31924.32,33634.09,33634.09,50112.863626,50112.863626
2021-07-22,32144.51,32144.51,32591.35,32591.35,31708.0,31708.0,32287.83,32287.83,46148.092433,46148.092433
2021-07-21,29790.34,29790.34,32858.0,32858.0,29482.61,29482.61,32144.51,32144.51,82796.265128,82796.265128
2021-07-20,30839.65,30839.65,31063.07,31063.07,29278.0,29278.0,29790.35,29790.35,61034.049017,61034.049017
2021-07-19,31778.57,31778.57,31899.0,31899.0,30407.44,30407.44,30839.65,30839.65,47340.468499,47340.468499
2021-07-18,31520.07,31520.07,32435.0,32435.0,31108.97,31108.97,31778.56,31778.56,35923.716186,35923.716186
2021-07-17,31383.86,31383.86,31955.92,31955.92,31164.31,31164.31,31520.07,31520.07,34012.242132,34012.242132
2021-07-16,31874.49,31874.49,32249.18,32249.18,31020.0,31020.0,31383.87,31383.87,48499.864154,48499.864154
2021-07-15,32820.03,32820.03,33185.25,33185.25,31133.0,31133.0,31880.0,31880.0,51639.576353,51639.576353
2021-07-14,32729.12,32729.12,33114.03,33114.03,31550.0,31550.0,32820.02,32820.02,46777.823484,46777.823484
2021-07-13,33086.94,33086.94,33340.0,33340.0,32202.25,32202.25,32729.77,32729.77,41126.361008,41126.361008
2021-07-12,34259.0,34259.0,34678.43,34678.43,32658.34,32658.34,33086.63,33086.63,48181.403762,48181.403762
2021-07-11,33502.87,33502.87,34666.0,34666.0,33306.47,33306.47,34258.99,34258.99,31572.647448,31572.647448
2021-07-10,33815.81,33815.81,34262.0,34262.0,33004.78,33004.78,33502.87,33502.87,34761.175468,34761.175468
2021-07-09,32875.71,32875.71,34100.0,34100.0,32261.07,32261.07,33815.81,33815.81,47153.939899,47153.939899
2021-07-08,33862.11,33862.11,33929.64,33929.64,32077.0,32077.0,32875.71,32875.71,70136.48032,70136.48032
2021-07-07,34220.02,34220.02,35059.09,35059.09,33777.77,33777.77,33862.12,33862.12,53807.521675,53807.521675
2021-07-06,33690.15,33690.15,35118.88,35118.88,33532.0,33532.0,34220.01,34220.01,58210.596349,58210.596349
2021-07-05,35288.13,35288.13,35293.78,35293.78,33125.55,33125.55,33690.14,33690.14,64123.874245,64123.874245
2021-07-04,34669.12,34669.12,35967.85,35967.85,34357.15,34357.15,35286.51,35286.51,43703.475789,43703.475789
2021-07-03,33786.54,33786.54,34945.61,34945.61,33316.73,33316.73,34669.13,34669.13,43044.578641,43044.578641
2021-07-02,33502.33,33502.33,33977.04,33977.04,32699.0,32699.0,33786.55,33786.55,56172.181378,56172.181378
2021-07-01,35045.0,35045.0,35057.57,35057.57,32711.0,32711.0,33504.69,33504.69,71708.266112,71708.266112
2021-06-30,35911.72,35911.72,36100.0,36100.0,34017.55,34017.55,35045.0,35045.0,77152.197634,77152.197634
2021-06-29,34494.89,34494.89,36600.0,36600.0,34225.43,34225.43,35911.73,35911.73,90788.79622,90788.79622
2021-06-28,34702.49,34702.49,35297.71,35297.71,33862.72,33862.72,34494.89,34494.89,82222.267819,82222.267819
2021-06-27,32283.65,32283.65,34749.0,34749.0,31973.45,31973.45,34700.34,34700.34,96613.244211,96613.244211
2021-06-26,31576.09,31576.09,32730.0,32730.0,30151.0,30151.0,32283.65,32283.65,107820.375287,107820.375287
2021-06-25,34663.08,34663.08,35500.0,35500.0,31275.0,31275.0,31584.45,31584.45,116061.130356,116061.130356
2021-06-24,33675.07,33675.07,35298.0,35298.0,32286.57,32286.57,34663.09,34663.09,86625.80426,86625.80426
2021-06-23,32509.56,32509.56,34881.0,34881.0,31683.0,31683.0,33678.07,33678.07,126966.100563,126966.100563
2021-06-22,31614.12,31614.12,33298.78,33298.78,28805.0,28805.0,32509.56,32509.56,204208.179762,204208.179762
2021-06-21,35600.17,35600.17,35750.0,35750.0,31251.23,31251.23,31608.93,31608.93,168778.873159,168778.873159
2021-06-20,35483.72,35483.72,36137.72,36137.72,33336.0,33336.0,35600.16,35600.16,89878.17085,89878.17085
2021-06-19,35820.48,35820.48,36457.0,36457.0,34803.52,34803.52,35483.72,35483.72,68712.449461,68712.449461
2021-06-18,38092.97,38092.97,38202.84,38202.84,35129.29,35129.29,35819.84,35819.84,95228.042935,95228.042935
2021-06-17,38349.0,38349.0,39559.88,39559.88,37365.0,37365.0,38092.97,38092.97,79541.307119,79541.307119
2021-06-16,40143.8,40143.8,40527.14,40527.14,38116.01,38116.01,38349.01,38349.01,87771.976937,87771.976937
